DATE,USEPUINDXD
2021-01-20,309.33000
2021-01-21,280.95000
2021-01-22,192.00000
2021-01-23,147.81000
2021-01-24,291.37000
2021-01-25,241.85000
2021-01-26,254.93000
2021-01-27,251.13000
2021-01-28,150.00000
2021-01-29,248.96000
2021-01-30,139.41000
2021-01-31,199.79000
2021-02-01,144.04000
2021-02-02,282.75000
2021-02-03,145.65000
2021-02-04,129.36000
2021-02-05,111.20000
2021-02-06,99.84000
2021-02-07,200.27000
2021-02-08,232.61000
2021-02-09,84.45000
2021-02-10,113.01000
2021-02-11,121.93000
2021-02-12,211.29000
2021-02-13,180.00000
2021-02-14,153.61000
2021-02-15,152.79000
2021-02-16,150.29000
2021-02-17,84.88000
2021-02-18,148.02000
2021-02-19,106.51000
2021-02-20,107.05000
2021-02-21,135.80000
2021-02-22,132.30000
2021-02-23,145.25000
2021-02-24,186.94000
2021-02-25,124.74000
2021-02-26,223.25000
2021-02-27,220.62000
2021-02-28,194.65000
2021-03-01,257.79000
2021-03-02,122.00000
2021-03-03,103.44000
2021-03-04,76.48000
2021-03-05,231.03000
2021-03-06,206.96000
2021-03-07,229.10000
2021-03-08,328.48000
2021-03-09,167.78000
2021-03-10,195.33000
2021-03-11,275.24000
2021-03-12,106.71000
2021-03-13,108.34000
2021-03-14,216.17000
2021-03-15,206.85000
2021-03-16,87.46000
2021-03-17,187.89000
2021-03-18,180.02000
2021-03-19,211.66000
2021-03-20,301.26000
2021-03-21,152.98000
2021-03-22,275.36000
2021-03-23,193.53000
2021-03-24,126.24000
2021-03-25,142.05000
2021-03-26,108.99000
2021-03-27,87.78000
2021-03-28,155.99000
2021-03-29,177.66000
2021-03-30,121.16000
2021-03-31,136.03000
2021-04-01,76.09000
2021-04-02,130.61000
2021-04-03,120.78000
2021-04-04,210.38000
2021-04-05,181.60000
2021-04-06,125.46000
2021-04-07,205.44000
2021-04-08,115.07000
2021-04-09,115.04000
2021-04-10,138.65000
2021-04-11,300.55000
2021-04-12,69.60000
2021-04-13,112.82000
2021-04-14,65.13000
2021-04-15,111.93000
2021-04-16,86.85000
2021-04-17,108.04000
2021-04-18,128.86000
2021-04-19,92.00000
2021-04-20,89.99000
2021-04-21,100.71000
2021-04-22,70.82000
2021-04-23,102.84000
2021-04-24,76.35000
2021-04-25,106.95000
2021-04-26,84.99000
2021-04-27,165.42000
2021-04-28,102.30000
2021-04-29,153.32000
2021-04-30,125.83000
2021-05-01,107.84000
2021-05-02,184.49000
2021-05-03,297.27000
2021-05-04,119.20000
2021-05-05,176.89000
2021-05-06,142.69000
2021-05-07,170.41000
2021-05-08,134.17000
2021-05-09,114.94000
2021-05-10,168.80000
2021-05-11,175.89000
2021-05-12,78.69000
2021-05-13,94.86000
2021-05-14,100.11000
2021-05-15,53.79000
2021-05-16,129.73000
2021-05-17,128.94000
2021-05-18,96.50000
2021-05-19,147.83000
2021-05-20,189.95000
2021-05-21,109.23000
2021-05-22,81.13000
2021-05-23,182.10000
2021-05-24,184.69000
2021-05-25,145.98000
2021-05-26,71.78000
2021-05-27,70.53000
2021-05-28,172.20000
2021-05-29,20.72000
2021-05-30,92.20000
2021-05-31,75.24000
2021-06-01,172.51000
2021-06-02,84.30000
2021-06-03,110.71000
2021-06-04,68.68000
2021-06-05,49.09000
2021-06-06,123.39000
2021-06-07,112.48000
2021-06-08,111.13000
2021-06-09,124.15000
2021-06-10,120.56000
2021-06-11,99.08000
2021-06-12,50.20000
2021-06-13,128.88000
2021-06-14,118.83000
2021-06-15,105.28000
2021-06-16,106.81000
2021-06-17,96.76000
2021-06-18,140.39000
2021-06-19,65.54000
2021-06-20,97.90000
2021-06-21,177.46000
2021-06-22,101.50000
2021-06-23,62.03000
2021-06-24,111.89000
2021-06-25,102.22000
2021-06-26,71.94000
2021-06-27,322.49000
2021-06-28,141.86000
